id,commented_sec,comment,is_emoticon
44614,20904.411,流石に覚えてないでしょｗ,False
44615,20904.87,しばらくは銅像のとこ,False
44616,20905.856,ｱﾝ,False
44617,20906.026,何で消すんだよｗ,False
44618,20906.606,さっきの×のとこだね,False
44619,20906.836,さっきのとｋだわｗ,False
44620,20907.073,６４よりわかりずらいよね,False
44621,20907.377,ｗｗｗ,False
44622,20907.588,ｗｗ,False
44623,20907.637,さっきのとこ,False
44624,20907.727,64のがわかりやすいね,False
44625,20908.072,1ステージ8まで,False
44626,20908.775,買うか迷ってるんだけどこれ実機で見るとキレイになってる？,False
44627,20908.873,じじい,False
44628,20908.901,さっきんとこやｗｗｗ,False
44629,20909.248,まじで沼,False
44630,20909.356,ｗｗｗ,False
44631,20909.417,さっきのとこ,False
44632,20909.768,じいさんさぁ,False
44633,20909.872,草,False
44634,20910.393,shakaShakaa shakaShakaa,True
44635,20910.496,とりあえずさっきのところやろう,False
44636,20910.506,はよ最後にTASみてほしいわ,False
44637,20910.718,じじい；；,False
44638,20911.03,いいね,False
44639,20911.151,これはシングルタスクの鬼,False
44640,20911.297,消すけどコインはひろわない,False
