id,commented_sec,comment,is_emoticon
3089,4870.258,スティムピストルたのむ,False
3090,4870.946,一気に,False
3091,4873.763,ｗｗｗ,False
3092,4880.79,そのタレットは致命傷,False
3093,4883.623,アッラー,False
3094,4884.391,ボットちゃんに殺されちゃう；；,False
3095,4884.709,タレット君迫真の探知,False
3096,4884.82,あら,False
3097,4886.91,さっきのキルジョイです！ありがとうございました！,False
3098,4888.11,今気づいたんだけど最近はsageいらない感じなの？,False
3099,4888.143,valo好き,False
3100,4889.491,もうだめだぁ・・・,False
3101,4889.534,びびった,False
3102,4893.089,！？,False
3103,4894.643,こっわ,False
3104,4895.05,つよ,False
3105,4896.163,そこじゃない・・,False
3106,4897.105,あぁぁ,False
3107,4897.783,なついこのマップ,False
3108,4898.64,流れ戻してもろて…,False
3109,4901.498,セージは弱くなった,False
3110,4902.752,これは,False
3111,4903.994,PogChamp,True
3112,4904.187,お,False
3113,4904.853,フラグたてたからー,False
3114,4905.173,このゲーム下手なホラーゲームよりビビる,False
3115,4905.592,おや,False
3116,4905.728,おいおいおい,False
3117,4906.719,オイオイオイ,False
3118,4907.719,あ,False
3119,4908.598,光見えてきた,False
3120,4908.8,お,False
3121,4908.885,うおおおおおおおおおおおお,False
3122,4909.807,おやおや・・,False
3123,4909.866,勝ったな,False
3124,4910.069,spygeaHuge spygeaHuge spygeaHuge spygeaHuge,True
3125,4910.465,spygeaMaji spygeaMaji spygeaMaji spygeaMaji spygeaMaji,True
3126,4910.675,ｗｗｗｗｗｗｗ,False
3127,4910.687,おお,False
3128,4911.022,ｗｗｗｗ,False
3129,4912.045,チャンスだ５５５５５５５５５５,False
3130,4912.548,勝ったな,False
3131,4913.179,ｗｗｗｗｗ,False
3132,4913.495,LUL,True
3133,4913.733,チャンス,False
3134,4913.809,モクないぞおおおおおおおおおおおおお,False
3135,4913.869,せっこｗｗ,False
3136,4914.091,LUL,True
3137,4914.14,風呂入ってくる,False
3138,4914.2,ｗｗｗ,False
3139,4914.286,頭に当てれば実質(最強武器)っていう奴はだいたい帰ってこない…,False
3140,4914.392,いけるぞうおおおおおお,False
3141,4914.511,ｗｗｗｗ,False
3142,4914.544,オイオイオイ,False
3143,4914.56,spygeaMaji,True
3144,4914.964,ｗ,False
3145,4914.979,おせおせおせ！！,False
3146,4915.162,おお,False
3147,4915.582,おやぁ？,False
3148,4916.073,ｗ,False
3149,4917.091,サブ垢だし,False
3150,4917.397,それでも大人か？,False
3151,4918.311,悲報,False
3152,4918.443,光のゲーム,False
3153,4919.951,ずる,False
3154,4920.555,555555,False
3155,4920.681,wwww,False
3156,4921.461,勝ったな,False
3157,4921.598,wwwww,False
3158,4921.6,悪い顔だ,False
3159,4921.847,かてるぞれ,False
3160,4922.127,ww,False
3161,4922.319,いけいけいけいけ,False
3162,4922.82,spygeaPog spygeaPog spygeaPog,True
3163,4922.846,赤文字だぁ！,False
3164,4923.487,闇に飲まれる高橋,False
